"GIDTR","State","State_name","County","County_name","Tract","Low_Response_Score","Mail_Return_Rate_CEN_2010","Tot_Population_ACS_12_16","Med_HHD_Inc_ACS_12_16","pct_Pop_under_5_ACS_12_16","pct_Pop_18_24_ACS_12_16","pct_Pop_65plus_ACS_12_16","pct_Prs_Blw_Pov_Lev_ACS_12_16","pct_Female_No_HB_ACS_12_16","pct_Not_HS_Grad_ACS_12_16","pct_NH_Blk_alone_ACS_12_16","pct_NH_White_alone_ACS_12_16","pct_Hispanic_ACS_12_16","pct_NH_AIAN_alone_ACS_12_16","pct_NH_Asian_alone_ACS_12_16","pct_NH_NHOPI_alone_ACS_12_16","pct_NH_SOR_alone_ACS_12_16","pct_Born_foreign_ACS_12_16","pct_ENG_VW_ACS_12_16","pct_Age5p_Spanish_ACS_12_16","pct_Age5p_Russian_ACS_12_16","pct_Age5p_Chinese_ACS_12_16","pct_Age5p_Korean_ACS_12_16","pct_Age5p_Vietnames_ACS_12_16","pct_Age5p_Tagalog_ACS_12_16","pct_Age5p_Arabic_ACS_12_16","Tot_Housing_Units_ACS_12_16","Tot_Occp_Units_ACS_12_16","pct_Renter_Occp_HU_ACS_12_16","pct_Rel_Under_6_ACS_12_16","pct_Diff_HU_1yr_Ago_ACS_12_16","pct_Vacant_Units_ACS_12_16","pct_MLT_U10p_ACS_12_16","pct_Single_Unit_ACS_12_16","pct_Crowd_Occp_U_ACS_12_16","pct_minority","pct_multiunit","pcat_all","pcat_10x1"
"09005360400","09","Connecticut","005","Litchfield County","360400",15.4,78.3,5918,"$67,295",3.6,6.52,20.55,3.85,10.61,11.44,1.66,94.83,1.61,0,0.15,0,0.27,5.02,2.38,0.53,0,0.16,0,0,0,0,2446,2309,20.05,16.42,7.07,5.6,0.61,81.6,0,5.17,18.4,5,4
"09005362101","09","Connecticut","005","Litchfield County","362101",17.8,82.1,4295,"$67,656",7.19,2.65,17.37,3.91,11.58,3.3,0.81,90.71,5.38,0,2.4,0,0,7.29,3.12,1.78,0,0,1.63,0,0,0.15,2113,1987,39.81,15.38,13.59,5.96,11.88,59.54,0.7,9.29000000000001,40.46,5,4
"09005362102","09","Connecticut","005","Litchfield County","362102",13.9,83.1,5428,"$94,245",4.31,3.19,20.65,5.99,6.52,8.48,0.07,88.87,5.95,0.39,4.72,0,0,10.3,2.17,1.71,0,0,0,0,0,0,2401,2072,12.4,10.03,14.2,13.7,3.12,92.59,0.77,11.13,7.41,5,5
"09005425300","09","Connecticut","005","Litchfield County","425300",19.2,81,4072,"$74,718",5.99,10.22,16.21,7.11,19.76,5.84,3.12,88.56,7.44,0,0,0,0,4.86,1.96,1.8,0.42,0,0,0,0,0.39,1714,1635,20.86,19.66,16.31,4.61,5.02,74.45,0,11.44,25.55,5,4
"09005425400","09","Connecticut","005","Litchfield County","425400",15.7,80.3,4380,"$74,805",6.48,10.43,14.95,4.44,7.84,10.6,0.3,95.94,1.46,0.37,0.25,0,0.21,7.49,0.61,0,0.24,0,0,0,0,0,1907,1632,11.76,17.41,5.6,14.42,1.05,92.87,1.47,4.06,7.13,5,5
"09005425500","09","Connecticut","005","Litchfield County","425500",18.8,82.7,3474,"$60,000",3.54,13.5,13.79,8.06,8.66,13.33,0.86,92.52,4.32,0,0,0,0,1.58,1.43,0.6,0,0,0,0,0,0,1583,1466,30.15,17.23,12.16,7.39,3.41,63.93,0,7.48,36.07,4,4
"09005425600","09","Connecticut","005","Litchfield County","425600",16.7,83.2,2628,"$72,950",3.27,4.19,26.22,5.14,6.81,7.2,0.91,95.78,2.32,0,0.3,0,0,4.49,0.25,0.47,0,0,0,0,0,0,1705,1190,22.94,10.3,6.94,30.21,6.04,85.16,0.25,4.22,14.84,5,4
"09007541100","09","Connecticut","007","Middlesex County","541100",30.4,72.5,2442,"$36,161",6.43,11.26,8.52,22.11,23.52,13.46,18.43,42.38,25.63,0,5.41,0,0.29,11.06,3.48,3.81,0,0.26,0,0.22,1.05,0,1286,1063,72.06,20.71,11.23,17.34,7.78,18.2,8.09,57.62,81.8,4,3
"09007541200","09","Connecticut","007","Middlesex County","541200",21.6,77.9,5343,"$69,069",6.49,8.83,14.11,8.48,16.53,7.58,9.53,69.12,10.48,0.34,7.92,0,0,13.94,7.2,1.62,0.54,1,0,0,0.28,0,2361,2154,36.12,17.72,10.28,8.77,16.94,61.03,1.44,30.88,38.97,5,4
"09007541300","09","Connecticut","007","Middlesex County","541300",25.8,74.3,6198,"$61,689",5.49,13.2,4.94,9.99,10.32,5.12,13.05,69.65,8.39,0,6.11,0,0,15.07,2.06,2.87,0.38,0,0,0,0,0,3538,3344,69.62,23.02,31.05,5.48,55.06,21.09,0,30.35,78.91,5,4
"09007541401","09","Connecticut","007","Middlesex County","541401",14.3,85.4,3110,"$104,766",2.93,7.27,13.15,2.71,7.97,4.58,4.12,82.15,4.41,0,6.95,0,0,14.15,2.66,0.26,3.18,0,0,0,0,0,1184,1129,4.69,11.1,6.62,4.65,0.68,97.21,0,17.85,2.79000000000001,5,5
"09007541402","09","Connecticut","007","Middlesex County","541402",20.3,76.9,5956,"$66,510",4.68,8.39,17.56,10.71,9.91,8.09,11.3,70.15,10.64,0.12,6.88,0,0,16.29,4.12,2.13,0.46,0.42,0.93,0,0.62,1.8,2675,2523,49.98,14.52,12.24,5.68,28.93,50.95,2.73,29.85,49.05,5,4
"09007541500","09","Connecticut","007","Middlesex County","541500",23.8,75.2,3467,"$55,417",1.33,66.02,7.85,15.26,0.61,7.44,9.55,66.74,4.96,0,15.75,0,0.14,14.28,2.28,0.61,0,2.69,0,0,0.79,0,745,659,51.59,24.44,48.05,11.54,21.61,40.94,0,33.26,59.06,4,3
"09007541600","09","Connecticut","007","Middlesex County","541600",30.7,71.5,1319,"$21,729",10.16,11.14,10.84,34.39,16.03,17.9,23.2,47.16,23.96,0,4.93,0,0,12.74,7.74,8.69,0,0.68,0,0,0.59,0,895,711,89.73,37.7,29.94,20.56,36.76,3.02,4.22,52.84,96.98,3,2
"09007541700","09","Connecticut","007","Middlesex County","541700",28.2,75.3,3340,"$36,891",5.99,21.53,12.16,32.35,19.76,11.88,18.5,58.35,15.81,0,3.5,0,0,7.25,4.1,2.13,0,0.64,0,0,0,0.76,1674,1341,67.04,36.76,23.8,19.89,32.68,22.88,1.34,41.65,77.12,5,4
"09007542000","09","Connecticut","007","Middlesex County","542000",18.2,78.1,4225,"$73,419",6.65,7.72,20.07,7.73,11.78,10.63,7.36,81.96,3.57,0,0.66,0,0.09,8.38,5.67,0.38,1.14,0,0,0,0,0,2006,1800,31.61,21.01,14.97,10.27,6.18,68.15,0.5,18.04,31.85,5,4
"09007542100","09","Connecticut","007","Middlesex County","542100",21.6,78.7,3625,"$50,000",9.16,19.2,13.74,10.03,19.18,7.27,16.94,70.4,7.09,0,2.43,0,0.22,6.12,1.13,0.52,0,0,0,0,0,0,1459,1418,42.17,27.75,11,2.81,15.7,61.82,3.81,29.6,38.18,5,4
"09007542200","09","Connecticut","007","Middlesex County","542200",14.4,88.7,1560,"$87,500",7.88,5.13,20.26,3.52,4.57,4.74,8.53,79.87,4.94,0,2.05,0,0,7.63,0,0.97,0,0,0,0,0,0,730,700,6.29,17.09,9.38,4.11,2.19,83.56,0,20.13,16.44,5,4
"09007550100","09","Connecticut","007","Middlesex County","550100",17.5,83.8,5654,"$96,137",3.17,6.51,16.01,5.89,7.37,5.24,0,84.91,6.47,0.25,7.59,0,0,7.76,1.72,1.33,0,0,0,0,0.27,0,2593,2265,20.09,14.58,12.15,12.65,2.28,84.07,0,15.09,15.93,5,4
"09007550201","09","Connecticut","007","Middlesex County","550201",13.1,83.9,3927,"$100,750",5.3,5.04,13.09,2.27,5.87,4.78,0.03,90.17,4.94,0,1.43,0,0.03,4.71,0.61,0.22,0,0,0,0,0,0,1527,1464,3.28,13.33,3.17,4.13,0,94.43,2.87,9.83,5.56999999999999,5,4
"09007550202","09","Connecticut","007","Middlesex County","550202",16.1,80,3297,"$88,462",4.67,5.61,17.47,9.21,5.07,5.66,3.82,90.93,2.49,0,2.49,0,0,6.55,0.49,0.32,0.6,0,0.35,0,0,0,1349,1222,20.13,19.05,9.09,9.41,1.78,86.73,1.23,9.06999999999999,13.27,5,4
"09007560100","09","Connecticut","007","Middlesex County","560100",10.6,86.6,6017,"$105,846",4.19,6.48,18.31,1.83,5.32,2.89,0,98.35,0.48,0.52,0.18,0,0,2.61,0,0,0,0,0,0,0,0,2499,2423,2.6,15.17,6.71,3.04,0.56,94.4,0,1.65000000000001,5.59999999999999,5,4
"09007560200","09","Connecticut","007","Middlesex County","560200",18.3,79.3,3387,"$66,131",0.83,8.5,19.46,12.15,10.62,10.97,1.24,91.08,5.05,0,0.5,0,0,6.11,0,1.96,0,0,0,0,0,0,1731,1525,28.85,4.8,7.2,11.9,2.66,73.54,0,8.92,26.46,4,4
"09007570100","09","Connecticut","007","Middlesex County","570100",18.3,81.1,4942,"$97,315",6.88,3.32,12.48,1.87,6.94,7.04,10.36,72.18,10.24,0,5.81,0,0,11.94,0,0.59,1.56,0,1.17,0,0,0,2203,1944,15.9,18.82,8.75,11.76,19.34,60.15,1.29,27.82,39.85,5,5
"09007570200","09","Connecticut","007","Middlesex County","570200",12.9,86.1,3195,"$83,676",2.79,3.88,15.27,3.26,8.37,6.74,7.57,88.61,2.63,0,0.66,0,0,4.63,2.39,0,0,0,0,0,0,0,1281,1254,6.46,9.2,5.64,2.11,0,91.57,0,11.39,8.43000000000001,5,5
"09007570300","09","Connecticut","007","Middlesex County","570300",17,86.2,5912,"$72,958",3.76,4.72,25.36,9.11,8.51,8.38,6.61,82.49,10.42,0,0,0,0,8.59,1.11,2.74,0,0,0,0,0,0,2567,2433,30.66,11.8,7.37,5.22,13.63,71.68,1.03,17.51,28.32,5,4
"09007580100","09","Connecticut","007","Middlesex County","580100",12.1,83.7,4403,"$103,262",4.81,6.31,16.76,2.54,5.46,4.53,0.05,96.73,1.66,0,1.45,0,0.11,2.68,0,0.48,0,0,0,0,0,0,1850,1775,10.59,15.29,6.05,4.05,1.95,93.46,0,3.27,6.54000000000001,5,4
"09007585100","09","Connecticut","007","Middlesex County","585100",13.9,85.8,7322,"$114,491",4.43,8.06,15.47,3.02,6.75,3.64,0.22,94.13,2.12,0.78,1.13,0,0,1.46,0,0,0,0,0,0,0,0,2837,2650,7.85,10.42,6.24,6.59,0,92.84,0.34,5.87,7.16,5,5
"09007590100","09","Connecticut","007","Middlesex County","590100",14.7,89.8,8303,"$99,258",2.08,8.26,18.92,5.27,6.73,2.67,0.58,93.3,2.05,0,3.79,0,0,6.89,0,0.16,0,0,0,0,0,0,3559,3223,13.4,12.74,7.21,9.44,2.11,91.26,0.84,6.7,8.73999999999999,5,4
"09007595101","09","Connecticut","007","Middlesex County","595101",15.2,89.7,3793,"$93,000",5.43,9.46,16.85,1.99,3.94,5.45,2.21,93.44,3.48,0,0.16,0,0,1.08,0,1.17,0,0,0,0,0,0,1976,1448,14.57,16.89,11.92,26.72,0,95.65,2,6.56,4.34999999999999,5,5
"09007595102","09","Connecticut","007","Middlesex County","595102",16.7,89,5305,"$72,951",6.67,5.64,14.04,5.51,6.88,6.36,0.79,92.8,2.39,0,1.51,0,0,4.54,2.91,0.87,0,0,0.5,0,0,0,2557,2093,16.91,20.89,8.47,18.15,2.58,87.72,0.53,7.2,12.28,5,4
"09007600100","09","Connecticut","007","Middlesex County","600100",15.3,84.9,4290,"$76,648",3.78,6.01,24.92,4.81,4.8,3.6,0.91,95.66,2.26,0,0.58,0,0,3.26,0.38,0.31,0,0.17,0,0,0,0,2147,1853,28.22,9.5,10.92,13.69,11.41,75.27,0,4.34,24.73,4,4
"09007610100","09","Connecticut","007","Middlesex County","610100",16.5,76,2216,"$69,868",4.47,7.08,19.86,10.47,8.37,8.78,0.36,95.67,2.17,0,1.04,0,0,5.01,2.24,0.57,0.43,0.33,0,0,0,0,1097,980,27.55,11.89,6.34,10.67,4.47,71.1,0.92,4.33,28.9,5,4
"09007610200","09","Connecticut","007","Middlesex County","610200",17.3,88,3720,"$69,258",3.84,5.16,21.83,9.61,10.44,4.7,0.7,89.49,3.06,0,2.61,0,0.7,5.48,2.94,2.12,0,0,0.84,0,0,0,2093,1599,34.15,11.63,17.88,23.6,5.4,75.11,1.31,10.51,24.89,5,5
"09007610300","09","Connecticut","007","Middlesex County","610300",17.2,83.6,4179,"$80,625",2.82,6.99,14.91,12.75,13.5,7.18,0.02,88.11,10.67,0,0.31,0,0.67,9.98,4.05,5.25,0,0,0,0,0,0,1629,1556,14.78,12.13,8.92,4.48,3.87,85.76,0,11.89,14.24,5,4
"09007610400","09","Connecticut","007","Middlesex County","610400",14.1,82.4,2957,"$78,576",5.55,4.33,17.31,5.88,4.06,6.4,0.81,90.09,6.15,0,2.94,0,0,4.7,1.81,0,0,0.61,0,0.86,0,0,1272,1159,9.49,16.06,3.45,8.88,0,96.93,0,9.91,3.06999999999999,5,5
"09007620100","09","Connecticut","007","Middlesex County","620100",17.5,80.2,4552,"$69,861",6.13,6.26,18.1,4.77,9.94,3.89,2.42,91.39,3.12,0.2,2.48,0,0,6.04,0.53,0.59,0,0,0,0,0,0,2094,1902,20.5,16.32,4.79,9.17,7.59,79.51,0.47,8.61,20.49,5,4
"09007630100","09","Connecticut","007","Middlesex County","630100",14.8,85.7,6594,"$89,950",1.94,6.41,30.15,4.81,7.8,4.84,2.78,92.95,2.73,0,0.93,0,0,4.14,0,0.25,0,0.32,0,0,0,0,3285,2961,24.72,5.72,7.79,9.86,4.72,76.89,0,7.05,23.11,5,4
"09007640100","09","Connecticut","007","Middlesex County","640100",12,85.2,6464,"$103,295",3.79,6.71,19.32,2.39,4.6,2.33,0.32,95.96,2.03,0,0.87,0,0,6.51,0.61,0.26,0,0,0,0,0,0,2652,2479,4.15,9.18,6,6.52,0,86.61,0,4.04000000000001,13.39,5,4
"09007670100","09","Connecticut","007","Middlesex County","670100",15.3,89.6,4929,"$91,250",4.65,4.95,22.8,4.02,9.04,8.73,0.43,88.92,3.33,0,1.66,0.22,1.58,7.55,1.82,0.81,0.19,1.06,0,0,0,0,2407,1870,12.25,15.49,8.34,22.31,0.37,95.06,3.16,11.08,4.94,5,5
"09007670200","09","Connecticut","007","Middlesex County","670200",15.7,92.1,5245,"$61,191",2.59,3.78,26.18,6.08,4.29,3.41,1.56,85.19,5.93,0,5.15,0,0,12.58,4.68,3.43,0,0,0,0,0,0,3243,2331,21.41,11.99,7.42,28.12,0,88.78,0.82,14.81,11.22,5,5
"09007680100","09","Connecticut","007","Middlesex County","680100",17.6,86.9,6902,"$92,721",2.64,7.85,21.47,8.02,6.9,8.65,1.22,92.44,3.84,0,0.14,0,1.81,8.46,1.97,1.73,0.45,0.01,0,0,0,0.55,3733,2839,20.78,9.88,10.82,23.95,0,81.54,0,7.56,18.46,5,5
"09007680200","09","Connecticut","007","Middlesex County","680200",18.8,80.8,6348,"$87,181",4.1,5.84,19.28,6.1,11.32,7.31,10.78,75.83,8.08,0,1.64,0,0,7.88,2.57,0.79,1.72,0.2,0,0,0.36,0,2543,2377,27.26,13.69,15.93,6.53,10.54,76.84,0,24.17,23.16,5,4
"09007990100","09","Connecticut","007","Middlesex County","990100",na,na,0,"",na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,na,na,na,na,na,na,na,na,na,na,na
"09009120100","09","Connecticut","009","New Haven County","120100",20.5,77.5,6189,"$60,676",4.17,6.19,18.34,9.17,13.68,6.76,9.86,67.41,18.37,0,1.86,0,1.52,19.45,6.98,2.83,5.68,0,0,0,0,0,2740,2478,29.98,14.15,8.96,9.56,6.72,67.34,2.7,32.59,32.66,5,4
"09009120200","09","Connecticut","009","New Haven County","120200",26.3,75.8,6566,"$47,313",7.43,5.62,11.27,16.1,13.35,20.76,2.03,57.89,32.09,0,5.56,0,0,17.51,5.1,6.56,2.04,0,0,0,0,0,2739,2471,59.85,28.23,16.06,9.78,12.81,32.68,6.8,42.11,67.32,4,4
"09009125100","09","Connecticut","009","New Haven County","125100",16.3,85.3,4557,"$80,104",2.72,9.52,19.33,9.08,11.94,11.34,5.24,75.51,18.87,0,0,0,0,8.01,1.38,3.79,0.77,0,0,0,0,0.45,1598,1524,10.83,8.51,6.54,4.63,0,95.31,1.57,24.49,4.69,5,5
"09009125200","09","Connecticut","009","New Haven County","125200",24.5,69.7,6002,"$37,058",6.91,13.28,13.48,26.37,12.54,10.17,12.53,63.75,22.88,0,0.67,0,0,11.43,2.15,5.8,0,0.27,0,0,0,0,2444,2329,50.15,15.64,9.98,4.71,13.79,38.42,3.82,36.25,61.58,4,4
"09009125300","09","Connecticut","009","New Haven County","125300",27.1,70.8,4932,"$39,167",4.32,9.16,12.08,19.52,19.16,18.63,13.28,48.05,29.32,0,6.12,0,0.39,19.1,8.37,8.94,0,0,0,2.27,0,0,2058,1816,60.19,23.13,6.36,11.76,4.03,35.18,9.69,51.95,64.82,4,4
"09009125400","09","Connecticut","009","New Haven County","125400",26.1,72.4,3459,"$42,237",4.89,9.22,13.93,27.46,29.4,12.81,8.88,59.09,24.95,0,4.28,0,0,9.51,2.77,3.83,1.19,0,0,0,0,0,1386,1228,37.87,22.96,12.53,11.4,6.78,43.8,3.91,40.91,56.2,5,4
"09009130101","09","Connecticut","009","New Haven County","130101",20.3,79.2,4890,"$63,750",6.79,8.69,13.25,3.4,4.75,7.11,0.12,83.05,14.4,0,1.57,0,0,8.14,2.14,1.78,2.9,0,0,0,0,0,2046,1959,43.8,17.74,12.26,4.25,22.48,58.36,1.79,16.95,41.64,5,4
"09009130102","09","Connecticut","009","New Haven County","130102",19.6,76.2,2848,"$78,250",4.71,8.22,11.97,10.42,5.14,3.43,4.11,86.62,6.5,0,1.16,0,0,10.39,0,0,2.39,0,0,0.41,0,0,1255,1051,28.54,11.14,11.79,16.25,11,72.83,0,13.38,27.17,5,5
"09009130200","09","Connecticut","009","New Haven County","130200",18.9,80.6,8802,"$87,861",5.54,9.85,12.85,5.35,9.43,6,4.99,72.61,16.83,1.99,2.89,0,0.16,9.51,2.78,1.03,1.11,0.82,0,0,0,0,3318,3053,18.77,16.05,11.34,7.99,11.42,74.5,1.08,27.39,25.5,5,5
"09009140100","09","Connecticut","009","New Haven County","140100",29.3,76.7,3645,"$63,395",3.57,9.22,5.71,15.2,4.45,4.86,15.45,50.48,12.92,0,14.95,0,2.83,27.02,4.54,1.34,0,1.19,1.31,0,0,0.54,2650,2337,95.59,18.93,39.46,11.81,90.08,0,2.95,49.52,100,5,4
"09009140200","09","Connecticut","009","New Haven County","140200",32.7,67.3,1353,"$14,315",5.47,5.76,30.75,52.55,29.79,27.14,34.37,23.28,39.99,0,0,0,0,3.55,7.45,10.32,1.64,0,0,0,0,0,773,725,97.52,21.37,8.32,6.21,65.33,6.08,2.07,76.72,93.92,2,2
"09009140300","09","Connecticut","009","New Haven County","140300",35.2,62.4,2758,"$29,410",12.44,19.87,5.87,40.66,46.07,25.83,34.92,13.13,44.74,0.33,2.76,0,0.18,10.26,13.48,11.35,0,0.46,0,0,0,0.99,867,675,74.07,39.25,15.75,22.15,9.34,23.18,4.59,86.87,76.82,4,4
"09009140400","09","Connecticut","009","New Haven County","140400",34,65.9,3766,"$37,276",6.27,17.5,5.74,47.65,30.51,21.62,33.8,20.45,40.2,0,0.53,0,0.61,19.81,15.34,14.53,0,0,0,0,0,0.4,1383,1193,71.75,22.42,22.24,13.74,7.09,21.19,1.34,79.55,78.81,4,3
"09009140500","09","Connecticut","009","New Haven County","140500",33.3,63.1,3653,"$22,837",7.04,12.1,6.19,43.91,22.85,36.22,33.84,4.24,57.76,0,0.71,0,2.55,16.21,27.29,18.61,0.41,0,0,0,0,0,1328,1103,73.07,29.66,22.99,16.94,0,18.07,6.44,95.76,81.93,4,3
"09009140600","09","Connecticut","009","New Haven County","140600",31.4,61.1,4690,"$25,349",6.87,6.44,10.64,36.91,32.79,29.93,49.19,6.93,43.56,0,0,0,0,14.99,20.45,23.17,0,0,0,0,0,0,1855,1589,75.77,29.3,22.91,14.34,16.39,16.82,3.46,93.07,83.18,4,3
"09009140700","09","Connecticut","009","New Haven County","140700",32.5,66.4,4403,"$26,305",7.84,14.15,7.47,36.66,15.93,13.51,39.16,22.26,27.57,0,6.15,0.48,0,19.58,5.69,12.25,0,0.62,0.17,0,0,0,2050,1845,86.72,34.06,32.42,10,48.54,6.15,4.34,77.74,93.85,4,4
"09009140800","09","Connecticut","009","New Haven County","140800",33.1,61.5,3527,"$24,375",6.32,13.78,13.16,35.09,37.53,30.5,54.01,14.32,25.21,0.62,0.96,0,0.37,12.22,4.05,4.24,0.12,0,0,0,0,0.39,1690,1407,81.88,29.05,11.23,16.75,18.4,11.3,0,85.68,88.7,4,3
"09009140900","09","Connecticut","009","New Haven County","140900",30,58.6,4391,"$36,875",5.85,8.84,10.79,22.96,23.66,12.47,59.3,20.43,12.78,0.61,4.87,0,0,9.41,5.73,3.8,0.34,1.31,0,0,0,0,2175,1868,78.05,21.74,16.67,14.11,18.39,16.14,0,79.57,83.86,4,4
"09009141000","09","Connecticut","009","New Haven County","141000",21.5,74.6,4017,"$73,438",6.27,5.5,13.07,8.54,9.7,6.3,19.47,66.14,11.15,0,1.94,0,0,9.48,3.84,6.59,0,0,0,0,0,0,1806,1743,53.47,20.86,15.05,3.49,13.4,46.07,0.92,33.86,53.93,5,4
"09009141100","09","Connecticut","009","New Haven County","141100",19.2,77.9,3105,"$89,353",5.99,10.08,16.1,4.35,4.35,3.14,40.64,44.54,6.83,0,3.22,0,0,14.52,3.15,0.79,1.58,0,0,0,0.24,0,1162,1081,34.04,16.59,10.41,6.97,8.43,73.67,4.53,55.46,26.33,5,4
"09009141200","09","Connecticut","009","New Haven County","141200",27.3,69.4,4970,"$40,184",8.45,12.56,9.64,20.78,30.16,16.03,54.65,21.93,13.46,2.66,2.31,0,0.76,12.7,6.28,4.09,0.73,0.2,0,0.46,0,0.77,2004,1830,54.15,27.45,12.08,8.68,8.88,51.2,0.55,78.07,48.8,4,4
"09009141300","09","Connecticut","009","New Haven County","141300",31,66.5,6415,"$37,309",5.18,41.5,6.53,28.57,22.81,10.11,35.06,44.68,13.69,0,3.21,0.09,0.48,12.46,5.05,2.73,0.54,0.25,0,0,0,1.2,2153,1999,84.84,30.66,20.13,7.15,44.12,22.99,1.2,55.32,77.01,4,4
"09009141400","09","Connecticut","009","New Haven County","141400",28.7,65.6,4561,"$45,055",4.63,11.25,11.8,17.52,30.52,10.44,65.47,16.22,12.01,0.33,0.7,0,0.68,8.75,1.64,0.97,0,0,0,0,0,0,2009,1763,52.3,21.12,13.5,12.24,9.16,42.06,1.47,83.78,57.94,4,3
"09009141500","09","Connecticut","009","New Haven County","141500",32,59.5,5639,"$27,640",7.45,9.63,15.07,30.57,33.51,21.98,85.88,0.59,11.6,0.53,0.69,0,0.46,12.31,4.49,0.59,0,0,0,0,0,0,3039,2492,68.9,25.48,18.55,18,9.21,18.49,3.37,99.41,81.51,4,3
"09009141600","09","Connecticut","009","New Haven County","141600",31.7,65.4,4962,"$28,967",4.7,16.69,12.29,30.49,31.53,18.19,65.94,16,13.26,0.18,2.7,0,0,7.42,3.32,3.59,0.32,0.21,0.15,0,0,0,2086,1808,84.07,19.4,32.44,13.33,22.05,19.75,1.99,84,80.25,4,3
"09009141800","09","Connecticut","009","New Haven County","141800",26.3,80.8,4226,"$49,942",8.99,13.82,9.02,20.51,16.57,5.3,24.82,33.01,16.71,0,21.18,0,0,24.3,7.26,2.89,0,6.34,1.98,0,0,0.23,1796,1666,73.29,30.65,20.25,7.24,30.12,22.66,4.44,66.99,77.34,4,3
"09009141900","09","Connecticut","009","New Haven County","141900",22.3,84.2,5305,"$85,881",7.09,5.13,9.05,12.21,2.1,1.62,0.68,77.61,6.5,0,14.67,0,0,29.58,4.72,2.25,0.71,3.21,0,0,0,0,2480,2329,70.24,33.19,27.84,6.09,12.98,18.87,0,22.39,81.13,5,5
"09009142000","09","Connecticut","009","New Haven County","142000",23.5,78.6,2952,"$61,132",3.05,8.13,11.82,18.83,3.12,2.3,4.71,67.04,6.1,0,19.99,0,0.47,31.91,4.3,0,0.1,3.74,0,0,0,0.49,1978,1699,76.34,12.87,26.31,14.11,23.05,12.74,0,32.96,87.26,5,4
"09009142100","09","Connecticut","009","New Haven County","142100",33.3,60.5,1695,"$29,511",3.54,13.39,6.08,40.35,33.48,31.59,39.76,23.3,34.81,0.47,1.3,0,0,9.14,10.07,10.34,0,0,0,0,0,0,793,705,89.08,15.41,20.96,11.1,32.91,9.58,4.54,76.7,90.42,3,3
"09009142200","09","Connecticut","009","New Haven County","142200",23.2,80.2,1569,"$60,878",5.74,8.54,11.66,15.26,4.93,10.52,4.91,73.42,9.05,0.25,7.58,0,0.25,20.46,1.03,1.62,0,0,0,0,0,0,964,873,66.67,26.41,27.76,9.44,22.61,9.54,1.6,26.58,90.46,5,4
"09009142300","09","Connecticut","009","New Haven County","142300",33.8,64.1,5987,"$27,429",7.8,14.33,8.13,37.97,24.26,26.15,19.53,8.54,69.3,0.58,0.73,0,0.42,15.53,22.05,20.67,0,0,0,0,0,0,2263,2073,80.75,26.39,11.76,8.4,19.35,10.65,7.67,91.46,89.35,4,3
"09009142400","09","Connecticut","009","New Haven County","142400",36.4,58.7,6179,"$30,960",5.55,19.63,4.76,28.87,42.28,31.63,20.04,12.49,63.38,0,2.9,0,0.13,21.54,17.48,23.87,0,0,0,0,0,1.71,2092,1819,80.98,26.73,17.89,13.05,8.51,16.63,9.68,87.51,83.37,3,2
"09009142500","09","Connecticut","009","New Haven County","142500",33.4,63,6337,"$32,275",6.12,15.88,7.23,30.76,33.3,32.7,13.37,22.88,62.63,0,0.63,0,0,20.28,15.55,18.44,0.2,0,0,0,0,0,2325,2129,79.57,23.38,8.26,8.43,18.75,17.51,4.65,77.12,82.49,3,3
"09009142601","09","Connecticut","009","New Haven County","142601",30.5,69.7,6014,"$41,308",5.37,10.74,9.94,20.53,36.26,15.02,42.42,25.92,26.54,0,2.54,0,1.31,15.86,6.76,7.94,0,0,0,0.49,0,2.86,2569,2129,59.7,22.32,18.18,17.13,28.26,38.58,3.15,74.08,61.42,4,4
"09009142603","09","Connecticut","009","New Haven County","142603",21.9,78.1,3596,"$20,058",2.2,4.51,35.15,28.53,6.13,21.94,19.77,36.82,40.52,0,0.64,0,0,5.26,11.51,12.31,1.11,0,0,0,0,0,2312,2267,84.65,25.24,14.68,1.95,68.94,22.84,0,63.18,77.16,3,3
"09009142604","09","Connecticut","009","New Haven County","142604",26.4,66.1,3044,"$62,308",6.37,9.66,12.91,13.77,17.44,20.6,16.39,35.09,45.96,0,1.77,0,0,17.51,16.7,16.84,0.35,0,0,0,0,0,1128,952,44.64,24.44,7.15,15.6,10.37,41.93,5.88,64.91,58.07,4,3
"09009142700","09","Connecticut","009","New Haven County","142700",29.5,62.6,6677,"$36,079",5.21,10.47,10.36,26.14,26.27,11.72,20.98,28.68,46.02,0.3,0.84,0,0.87,24.37,11.88,18.83,0,0,0,0,0,0,2782,2432,63.16,16.76,16.42,12.58,9.38,26.92,2.14,71.32,73.08,4,3
"09009142800","09","Connecticut","009","New Haven County","142800",19.6,75.9,4567,"$68,750",8.78,4.58,18.87,3.51,12.44,9.38,18.02,68.82,7.82,0,2.96,0,0.57,6.66,0.8,0,0,0,0,0,0,0,2155,2010,30.25,24.98,8.35,6.73,1.39,78.93,0,31.18,21.07,5,4
